Ticker&Date, BandWidth, BoilUpper, close, BoilLower, BoilPercent,divergence,signal,macd,divergence%,rsi,sma60,sma20,sma5,mfi,stochK,stochD,lastTradeDate
MSTR20170909,5.4376,130.0423,128.25,124.6047,0.670387671031,2.1347,-7.9538,-5.8191,0.016644834308,31.2288,158.021,127.3235,128.322,58.4871,69.4603,70.6443,1504877400
MLHR20170909,1.587,34.0535,33.4500007629,32.4665,0.619723228065,-0.0305,0.1849,0.1544,-0.000911808648859,51.5352,32.7512,33.26,33.53,58.3114,53.1915,45.2127,1504877400
AZZ20170909,3.4284,49.8117,48.3499984741,46.3833,0.573649070739,0.227,-0.8699,-0.6429,0.00469493292997,46.8983,50.9358,48.0975,48.14,69.9782,70.957,61.9997,1504877400
ENFC20170909,1.1242,23.7121,23.6000003815,22.5879,0.900284986185,0.0354,0.0588,0.0942,0.00149999997575,57.8625,23.0583,23.15,23.42,52.8921,85.1853,64.1976,1504877400
TOUR20170909,1.5746,8.1808,7.57000017166,6.6062,0.612092068882,0.0783,-0.1405,-0.0622,0.0103434607958,50.8197,7.818,7.3935,7.596,73.6529,70.9091,76.7973,1504877400
MLNX20170909,5.38,47.7275,46.3499984741,42.3475,0.743958824186,0.1945,0.345,0.5395,0.00419633239273,57.8837,44.695,45.0375,46.44,71.5086,75.5555,80.3704,1504877400
NFX20170909,2.1162,26.5206,24.7999992371,24.4044,0.186938492137,0.1169,-0.3704,-0.2535,0.00471370982243,38.8573,26.8185,25.4625,25.902,58.0971,16.8831,61.039,1504877400
QEP20170909,0.675,7.716,7.21000003815,7.041,0.250370426884,0.0767,-0.2582,-0.1815,0.0106380027176,39.7587,8.4495,7.3785,7.518,55.7351,17.1053,57.5219,1504877400
CTS20170909,1.3074,22.9112,22.2999992371,21.6038,0.532506682775,0.0317,0.0944,0.126,0.00142152471231,50.1351,22.03,22.2575,22.59,63.705,57.6923,75.641,1504877400
FDS20170909,7.8636,162.8588,159.130004883,154.9952,0.525815769217,0.2387,-1.6475,-1.4088,0.00150003137482,48.2169,163.0105,158.927,157.964,50.394,69.5355,45.0368,1504877400
SMTC20170909,3.879,39.092,35.9000015259,35.213,0.177107895303,-0.1694,-0.2242,-0.3936,-0.00471866275209,40.7869,37.3163,37.1525,36.33,42.2176,14.4738,19.7369,1504877400
LLY20170909,6.4456,82.9923,82.9199981689,76.5467,0.98878276172,0.4886,-0.5394,-0.0508,0.00589242656524,62.1805,81.868,79.7695,80.974,75.2846,96.7897,83.7484,1504877400
DJCO20170909,10.0666,214.3503,210.619995117,204.2837,0.629437458247,0.0851,0.6348,0.7199,0.000404045209253,53.3869,208.1213,209.317,209.612,79.5445,61.8556,62.1035,1504877400
LQDT20170909,0.557,6.1265,5.65000009537,5.5695,0.1445244082,0.0146,-0.1417,-0.1271,0.00258407075284,37.775,6.2302,5.848,5.84,44.0826,9.0909,34.4405,1504877400
UFI20170909,2.8574,32.4632,32.4700012207,29.6058,1.00238021303,0.1695,0.1649,0.3344,0.0052202030683,64.8807,30.628,31.0345,31.976,74.335,83.3333,87.4606,1504877400
LKFN20170909,3.4996,45.3298,42.2000007629,41.8302,0.105669437347,-0.1522,-0.6554,-0.8076,-0.00360663500589,34.3134,45.1215,43.58,42.382,48.4846,26.4706,13.2068,1504877400
CNP20170909,1.6622,30.2731,30.0100002289,28.6109,0.841715936038,-0.006,0.3452,0.3392,-0.000199933354023,68.4965,28.5123,29.442,29.732,66.0357,89.7196,76.8549,1504877400
ACU20170909,5.8378,28.6209,25.7999992371,22.7831,0.516787015153,0.0589,-0.7893,-0.7304,0.00228294580394,49.7462,27.1107,25.702,24.718,32.2844,55.8882,43.3134,1504877400
EEFT20170909,2.8238,98.1949,97.0899963379,95.3711,0.608717450914,-0.1066,0.6217,0.515,-0.00109795039675,54.464,94.4805,96.783,97.132,53.3376,55.8911,56.6038,1504877400
COWN20170909,1.055,16.635,16.0499992371,15.58,0.445496907166,-0.0029,-0.029,-0.0319,-0.000180685366844,49.6179,16.2105,16.1075,16.08,46.102,60.0,61.9355,1504877400
PBI20170909,0.3794,12.8632,12.6199998856,12.4838,0.358987573956,0.093,-0.414,-0.321,0.00736925521738,37.884,14.1527,12.6735,12.712,52.1149,34.9207,42.8572,1504877400
CTSO20170909,1.8819,6.0586,6.09999990463,4.1767,1.02199899284,0.1208,0.1919,0.3127,0.0198032789981,77.2595,4.7813,5.1176,5.82,90.509,93.5484,89.2473,1504877400
CRMD20170909,0.204,0.533,0.430000007153,0.329,0.495098074277,-0.0023,0.0173,0.015,-0.00534883712033,50.1419,0.4145,0.431,0.446,71.8445,38.8889,40.7407,1504877400
AIRT20170909,1.9292,17.8266,16.6499996185,15.8974,0.390109692375,0.0132,-0.085,-0.0718,0.000792792810957,45.1507,17.8415,16.862,16.92,69.1793,57.377,46.6218,1504877400
TNK20170909,0.2084,1.5597,1.39999997616,1.3513,0.233685106325,0.0043,-0.068,-0.0637,0.00307142862373,35.5667,1.6452,1.4555,1.408,41.3831,16.6667,22.2222,1504877400
CINF20170909,5.8848,79.9969,75.7699966431,74.1121,0.281725231625,-0.4185,0.0105,-0.408,-0.00552329442446,46.25,75.26,77.0545,75.258,40.8655,60.7142,29.3536,1504877400
WLH20170909,2.1222,24.2861,23.7900009155,22.1639,0.766233585679,0.099,0.0879,0.1868,0.00416141219799,55.355,23.2847,23.225,23.804,65.4692,78.7736,79.5598,1504877400
SIEB20170909,0.4572,4.1761,3.8599998951,3.7189,0.308617443342,-0.0148,-0.0389,-0.0537,-0.00383419699539,45.616,3.9965,3.9475,3.824,45.5056,32.6087,24.6377,1504877400
BWA20170909,3.23,46.7795,46.2000007629,43.5495,0.820588471498,0.1434,0.1551,0.2985,0.00310389605264,56.5565,44.6585,45.1645,46.264,62.1762,69.7948,70.7723,1504877400
RRC20170909,2.0396,18.6848,16.5799999237,16.6452,-0.0319670897695,0.0975,-0.597,-0.4995,0.00588057903792,34.7709,20.0692,17.665,17.722,52.5682,19.9313,46.2696,1504877400
UFPT20170909,2.6578,28.5939,26.0499992371,25.9361,0.0428547057945,-0.1204,-0.308,-0.4284,-0.00462188113344,27.452,27.7133,27.265,26.46,29.7088,8.2126,16.3487,1504877400
EA20170909,6.2686,121.3618,118.279998779,115.0932,0.508374881042,-0.2599,1.2151,0.9552,-0.00219732839603,52.5743,114.132,118.2275,118.346,58.6851,36.2994,34.8829,1504877400
FBHS20170909,2.9374,64.4192,64.4300003052,61.4818,1.0036768248,0.2495,-0.6034,-0.3539,0.00387241966193,57.9082,64.7442,62.9505,63.264,53.1095,95.6657,81.2407,1504877400
HIVE20170909,0.368,3.6305,3.69000005722,3.2625,1.1616849381,0.0789,-0.2133,-0.1344,0.0213821134896,52.2647,4.2823,3.4465,3.52,67.886,95.4546,87.8182,1504877400
EAB20170909,0.3004,25.2417,24.9099998474,24.9413,-0.104194915406,-0.0221,0.0006,-0.0215,-0.000887193903467,40.3372,25.0265,25.0915,25.004,56.2235,17.6471,18.4953,1504877400
HIHO20170909,0.2862,3.7116,3.54999995232,3.4254,0.43535972158,-0.0001,-0.0296,-0.0298,-2.81690144629e-05,46.0928,3.6692,3.5685,3.566,67.8993,0.0,9.5238,1504877400
DFS20170909,4.0442,61.4421,57.6599998474,57.3979,0.064808824344,-0.1194,-0.5685,-0.6879,-0.00207075963087,36.682,60.6318,59.42,58.528,51.278,1.0563,12.7864,1504877400
BGCP20170909,0.6684,13.1562,12.9300003052,12.4878,0.661580348857,-0.001,0.0616,0.0606,-7.73395186696e-05,53.3297,12.7065,12.822,12.892,59.8223,54.6512,52.7132,1504877400
CENTA20170909,2.2868,34.9284,34.1399993896,32.6416,0.655238494686,-0.0739,0.5545,0.4805,-0.00216461632458,56.2948,32.0,33.785,34.284,72.3007,47.9338,51.8697,1504877400
KSS20170909,6.2286,42.3463,42.0,36.1177,0.944401631185,0.4108,0.1802,0.591,0.00978095238095,65.1794,39.2263,39.232,41.452,82.2204,86.6551,91.8105,1504877400
TMO20170909,25.3964,192.4082,191.630004883,167.0118,0.969358054008,1.5573,2.1957,3.7531,0.00812659792475,77.5673,177.6718,179.71,188.73,88.8576,96.7122,98.112,1504877400
WERN20170909,5.1512,34.7356,34.75,29.5844,1.00279546513,0.2033,0.8306,1.0339,0.00585035971223,76.164,30.4,32.16,33.75,78.8057,94.2792,91.2433,1504877400
CDNS20170909,2.6824,39.0487,38.2400016785,36.3663,0.698516879834,-0.0017,0.5178,0.5161,-4.44560649943e-05,60.2176,36.3077,37.7075,38.374,56.0204,55.3572,57.9762,1504877400
RICE20170909,1.5942,27.7651,26.7900009155,26.1709,0.388345825823,-0.0087,0.1539,0.1452,-0.000324748029216,48.0715,26.484,26.968,27.362,50.9317,36.875,66.875,1504877400
CYCC20170909,0.0784,1.7052,1.65999996662,1.6268,0.423468962008,0.0497,-0.1821,-0.1323,0.0299397596382,34.452,2.5072,1.666,1.652,48.3444,50.0,45.0,1504877400
GBR20170909,0.1478,1.3834,1.32000005245,1.2356,0.571042303465,0.0072,-0.0246,-0.0174,0.0054545452378,48.9206,1.3758,1.3095,1.316,59.6405,47.3685,52.6316,1504877400
SNE20170909,1.814,39.9385,39.9300003052,38.1245,0.995314390946,0.117,-0.0827,0.0344,0.00293012770112,58.2928,39.2663,39.0315,39.548,64.2837,100.0,82.3529,1504877400
BGC20170909,1.646,17.953,17.75,16.307,0.876670716889,0.0639,-0.1777,-0.1138,0.0036,54.9841,17.2667,17.13,17.27,65.2747,94.1176,68.9852,1504877400
YNDX20170909,4.5018,32.7439,31.8700008392,28.2421,0.805877835362,0.2309,0.4808,0.7118,0.00724505785754,59.6976,29.2535,30.493,32.308,71.0431,67.0617,80.8039,1504877400
OZRK20170909,2.8078,43.2974,40.9399986267,40.4896,0.160409796534,0.0189,-0.7924,-0.7736,0.000461651212359,38.7227,44.8348,41.8935,41.516,57.0011,23.3727,21.3434,1504877400
SPLS20170909,0.0984,10.2587,10.2399997711,10.1603,0.809957023559,-0.0131,0.0638,0.0507,-0.00127929690359,63.0452,9.9805,10.2095,10.236,40.3252,87.4997,83.3329,1504877400
ORBK20170909,5.9718,41.5224,41.0,35.5506,0.912522187615,0.2694,0.9621,1.2315,0.00657073170732,68.832,36.2292,38.5365,40.792,79.263,77.226,84.1974,1504877400
MODN20170909,0.56,13.65,13.3000001907,13.09,0.375000340598,-0.0271,0.0682,0.0411,-0.00203759395574,50.3117,13.1708,13.37,13.33,51.2003,36.508,22.4257,1504877400
DOC20170909,1.1788,18.9639,18.8600006104,17.7851,0.911860035928,0.1201,-0.0849,0.0352,0.00636797434323,60.7545,19.0475,18.3745,18.788,73.5734,88.889,91.0775,1504877400
KAR20170909,2.2704,45.6942,45.0800018311,43.4238,0.729475788872,-0.0087,0.6709,0.6623,-0.000192990231735,59.0436,42.7082,44.559,45.212,68.8018,63.1313,68.1818,1504877400
MYGN20170909,5.933,32.5835,32.5299987793,26.6505,0.990982433726,0.2235,1.3345,1.558,0.00687058125997,83.4095,26.5927,29.617,31.618,73.8872,80.6522,83.4449,1504877400
MDSO20170909,3.7872,75.2076,74.0100021362,71.4204,0.683777496892,0.2368,-0.75,-0.5132,0.00319956753364,48.6605,76.3617,73.314,74.042,48.1376,65.5235,57.5812,1504877400
ACXM20170909,2.0094,23.8847,23.4200000763,21.8753,0.768736974367,0.2322,-0.5777,-0.3455,0.0099146028712,46.4449,25.0002,22.88,23.474,71.9761,83.5052,86.2543,1504877400
AIR20170909,1.9512,36.4921,34.5400009155,34.5409,-0.000460785400091,-0.105,-0.1326,-0.2376,-0.00303995359632,37.3122,35.7702,35.5165,35.258,39.7664,13.8756,21.728,1504877400
BOKF20170909,4.3936,82.4428,78.6800003052,78.0492,0.143572538505,-0.1192,-1.0402,-1.1594,-0.00151499745218,38.1698,83.0627,80.246,79.22,49.4621,32.5103,16.275,1504877400
PICO20170909,0.697,16.671,16.4500007629,15.974,0.682927923873,0.0347,-0.1138,-0.0791,0.00210942239457,50.2323,16.7125,16.3225,16.4,55.0656,47.059,33.3334,1504877400
TESO20170909,0.6736,4.7253,4.34999990463,4.0517,0.442844276474,0.0093,0.0358,0.045,0.00213793108135,47.7862,4.3317,4.3885,4.51,68.4447,20.0,59.1142,1504877400
IDSY20170909,0.919,6.9275,6.30000019073,6.0085,0.317192808199,-0.0267,-0.099,-0.1257,-0.00423809510979,42.5002,6.5242,6.468,6.212,58.0915,41.1765,26.5556,1504877400
ALOG20170909,4.8368,73.5934,73.9499969482,68.7566,1.07372579975,0.3057,0.4249,0.7306,0.00413387440995,65.6856,70.6908,71.175,72.8,68.0902,88.9907,89.1747,1504877400
LZB20170909,14.8406,34.5578,24.5499992371,19.7172,0.32564715962,-0.0943,-1.9019,-1.9962,-0.0038411406489,30.3908,30.27,27.1375,24.43,31.6344,16.2791,15.186,1504877400
KGC20170909,0.8656,4.8343,4.82999992371,3.9687,0.995032259365,0.0538,0.101,0.1547,0.0111387165321,69.4177,4.1895,4.4015,4.716,74.3928,89.3333,92.1073,1504877400
DO20170909,3.1356,12.9663,12.6800003052,9.8307,0.908693808259,0.2075,0.1124,0.3199,0.0163643529185,65.0792,11.3788,11.3985,12.578,75.5112,85.8696,88.6952,1504877400
CAPL20170909,0.6848,26.9684,26.9300003052,26.2836,0.943925679287,0.0137,0.0334,0.0471,0.000508726321751,54.5972,26.3635,26.626,26.72,66.7738,54.386,44.1027,1504877400
TBNK20170909,2.539,30.6925,29.6700000763,28.1535,0.597282424692,0.0555,-0.1092,-0.0536,0.00187057633493,48.4615,30.2858,29.423,29.796,65.8038,65.9193,60.5012,1504877400
ADC20170909,2.4304,50.6852,50.5,48.2548,0.923798551679,0.0767,0.3934,0.4701,0.00151881188119,65.5376,48.2343,49.47,50.322,66.4061,85.909,82.4531,1504877400
FOXA20170909,2.5996,28.5443,25.7900009155,25.9447,-0.0595088030746,-0.1602,-0.3061,-0.4664,-0.00621170974459,25.959,27.7825,27.2445,26.416,28.3198,24.4361,20.7471,1504877400
CDZI20170909,2.5996,12.8598,11.75,10.2602,0.57308816741,0.131,-0.2564,-0.1254,0.0111489361702,49.1621,12.4417,11.56,11.71,60.7939,43.299,49.1409,1504877400
ZSAN20170909,0.1573,0.9294,0.879999995232,0.7721,0.685950382909,0.024,-0.0791,-0.0551,0.0272727274205,42.973,1.1467,0.8507,0.8984,53.1617,60.199,66.1692,1504877400
MNTA20170909,2.0862,17.2281,16.9500007629,15.1419,0.8666957928,0.1258,-0.0014,0.1244,0.00742182857449,58.4944,16.6433,16.185,16.82,71.3834,89.1304,80.4347,1504877400
PBIP20170909,0.8878,18.6674,18.3299999237,17.7796,0.619959364391,0.0009,0.1447,0.1456,4.90998365382e-05,55.8671,17.826,18.2235,18.384,66.4846,67.0886,66.6667,1504877400
GWRE20170909,12.104,79.263,79.8099975586,67.159,1.04519147047,0.6527,1.2528,1.9055,0.00817817341143,71.6117,71.0683,73.211,76.836,80.8708,84.9039,75.1898,1504877400
BLKB20170909,2.7408,85.5129,84.9400024414,82.7721,0.790974329176,0.2306,-0.9888,-0.7582,0.00271485746847,49.6106,86.9525,84.1425,84.13,56.3633,92.9578,69.6517,1504877400
SNV20170909,2.4304,43.1112,41.1800003052,40.6808,0.205398413914,-0.0703,-0.4577,-0.528,-0.0017071393754,39.7367,43.1755,41.896,41.272,50.669,38.7234,20.2933,1504877400
BHLB20170909,1.3651,34.345,33.5,32.9799,0.380997729104,0.0443,-0.5116,-0.4673,0.0013223880597,40.7308,35.15,33.6625,33.5,51.5603,22.0,23.421,1504877400
SNPS20170909,4.6406,81.0488,79.5400009155,76.4082,0.674869826214,0.0062,0.9369,0.9432,7.79482012652e-05,60.5245,76.279,78.7285,79.95,70.1417,67.2317,75.77,1504877400
MARA20170909,0.2678,0.4644,0.439999997616,0.1966,0.908887220373,0.0129,0.0277,0.0406,0.029318181977,70.3809,0.3005,0.3305,0.414,86.3033,75.0,69.0,1504877400
TS20170909,1.9642,28.2071,27.7000007629,26.2429,0.741829122767,0.2734,-0.6828,-0.4093,0.00987003582923,46.4558,29.6242,27.225,27.746,44.7595,58.0953,80.1421,1504877400
DOW20170909,1922.185,1302.763,1174.0,-619.422,0.933012171045,129.6191,144.329,273.948,0.110408091993,99.7963,156.9668,341.6705,1174.0,92.0665,100.0,100.0,1504877400
RSO20170909,0.5674,10.6297,10.1199998856,10.0623,0.1016917264,-0.0349,-0.0045,-0.0394,-0.00344861663979,41.7191,10.2415,10.346,10.252,43.7527,6.8965,16.0125,1504877400
HSNI20170909,3.7556,38.2353,37.5499992371,34.4797,0.81752562495,0.1751,-0.0663,0.1088,0.00466311594028,54.3513,36.4813,36.3575,37.4,70.7464,82.3529,82.2455,1504877400
SCS20170909,1.1786,13.7138,13.5500001907,12.5352,0.861021712824,0.1101,-0.1704,-0.0603,0.00812546114024,54.2408,13.7843,13.1245,13.468,62.3435,72.4138,62.0689,1504877400
PB20170909,7.2518,64.0919,57.4000015259,56.8401,0.0772086276344,-0.3455,-1.2458,-1.5913,-0.00601916360306,31.5163,63.1318,60.466,57.964,42.3253,24.2613,13.7434,1504877400
WSTC20170909,0.0618,23.3919,23.3700008392,23.3301,0.64564464779,-0.0008,0.0121,0.0113,-3.42319200373e-05,54.6366,23.322,23.361,23.376,32.8322,60.0011,60.0011,1504877400
CHSP20170909,1.1442,25.7261,25.5799999237,24.5819,0.872312466095,0.0202,0.0886,0.1088,0.000789679439415,56.4233,25.0215,25.154,25.336,64.4383,83.2117,65.4501,1504877400
HSC20170909,2.2978,17.7489,17.1000003815,15.4511,0.717599608961,0.0368,0.2355,0.2723,0.00215204673562,55.4956,16.2608,16.6,17.12,71.2392,68.75,66.8191,1504877400
GEO20170909,3.3632,28.1881,27.3600006104,24.8249,0.753776347036,0.2689,-0.4479,-0.1791,0.00982821615502,51.3076,28.474,26.5065,27.274,75.7522,81.7337,79.7729,1504877400
MCK20170909,11.4894,154.6702,156.940002441,143.1808,1.19755622064,1.5548,-2.4567,-0.9019,0.00990697066276,62.0518,158.3885,148.9255,152.42,59.1103,75.4633,88.1149,1504877400
NCLH20170909,4.1254,59.2342,55.1199989319,55.1088,0.00271462934134,-0.3314,0.4521,0.1206,-0.00601233683639,41.5126,55.7587,57.1715,56.666,52.4454,2.2044,18.0344,1504877400
COP20170909,3.0264,45.3197,44.4700012207,42.2933,0.719237781094,0.1944,-0.1243,0.0701,0.00437148627533,53.3003,44.183,43.8065,44.654,62.427,71.4286,84.7403,1504877400
SALT20170909,1.0704,8.3652,7.80000019073,7.2948,0.471973272361,-0.0555,0.1791,0.1236,-0.00711538444139,51.5228,7.3233,7.83,7.79,57.4611,35.7143,32.3129,1504877400
MSCC20170909,2.8762,50.8126,48.7999992371,47.9364,0.300257018657,-0.0104,-0.297,-0.3074,-0.00021311475743,42.2904,49.879,49.3745,49.448,37.491,28.1967,36.2842,1504877400
PVG20170909,1.051,8.8505,8.85999965668,7.7995,1.0090386838,0.1114,-0.1892,-0.0778,0.0125733639184,55.7632,9.0562,8.325,8.618,67.444,89.5161,84.4419,1504877400
PHM.V20170909,0.2214,0.5067,0.330000013113,0.2853,0.201897078198,-0.0075,-0.0189,-0.0264,-0.0227272718242,34.675,0.4122,0.396,0.332,14.4685,6.25,6.25,1504877400
RDWR20170909,0.5374,17.6907,17.2099990845,17.1533,0.105506297865,-0.0069,-0.061,-0.0679,-0.000400929713368,40.1766,17.6133,17.422,17.336,54.2161,27.6921,38.4614,1504877400
MCEP20170909,0.225,1.142,1.01999998093,0.917,0.457777693007,0.0148,-0.0369,-0.022,0.0145098041929,43.9166,1.1883,1.0295,1.074,55.3349,43.4783,65.2174,1504877400
RPM20170909,1.1006,49.4353,49.0900001526,48.3347,0.686262177529,0.2333,-0.857,-0.6237,0.00475249540181,42.191,52.0982,48.885,49.072,36.7483,75.7764,76.0499,1504877400
BMA20170909,22.8252,112.6146,103.849998474,89.7894,0.616012060097,-0.0485,4.0964,4.0479,-0.000467019746872,60.4151,92.708,101.202,105.958,66.3314,63.1541,74.3254,1504877400
NWL20170909,6.6476,51.7268,44.0400009155,45.0792,-0.15632695777,-0.2985,-1.1623,-1.4609,-0.00677792901441,20.7185,51.3993,48.403,46.692,11.2478,6.2937,10.3771,1504877400
RES20170909,3.3496,20.8523,20.3400001526,17.5027,0.847056410493,0.2799,-0.1726,0.1073,0.0137610618437,56.5866,19.9965,19.1775,20.374,74.3833,77.9412,89.2631,1504877400
SWM20170909,1.6106,38.7568,37.7200012207,37.1462,0.356265503976,-0.035,-0.1251,-0.1602,-0.000927889683651,46.9625,37.8767,37.9515,37.646,62.2708,35.6384,32.4596,1504877400
CHFC20170909,3.4902,47.2841,44.6599998474,43.7939,0.24815192465,-0.0432,-0.678,-0.7212,-0.00096730855682,40.6211,47.28,45.539,44.694,39.6886,31.3433,27.4254,1504877400
BASI20170909,0.3624,1.7872,1.49000000954,1.4248,0.179911726095,-0.0098,-0.0584,-0.0682,-0.00657718116596,29.0693,1.7032,1.606,1.502,9.0204,4.1667,8.3333,1504877400
AM20170909,3.4414,33.8902,31.2099990845,30.4488,0.221188784934,-0.0276,-0.1066,-0.1342,-0.000884331970831,37.5674,32.743,32.1695,32.63,29.9195,20.8036,43.6022,1504877400
EFII20170909,8.7804,39.0132,38.2000007629,30.2328,0.907384716293,1.1086,-1.6506,-0.5419,0.0290209418288,53.8544,42.2327,34.623,37.532,60.1947,63.4051,70.5806,1504877400
BHBK20170909,0.979,19.0495,18.2000007629,18.0705,0.13227861383,-0.0756,-0.0001,-0.0757,-0.00415384597972,44.3755,18.3413,18.56,18.33,49.0984,31.8182,21.686,1504877400
DEA20170909,0.5946,20.1498,20.0400009155,19.5552,0.815339582118,0.0519,-0.0785,-0.0266,0.00258982024097,52.5277,20.2627,19.8525,20.028,47.842,61.9567,56.5218,1504877400
HSTM20170909,1.7338,24.0894,23.6499996185,22.3556,0.74656801161,0.1969,-0.2861,-0.0892,0.00832558152964,50.6625,24.7805,23.2225,23.778,76.0569,72.619,83.982,1504877400
TEAR20170909,0.974,1.9625,1.36000001431,0.9885,0.381416852469,0.0089,-0.1973,-0.1884,0.00654411757822,38.2026,1.8413,1.4755,1.32,47.1626,32.0,25.4568,1504877400
FFWM20170909,1.1388,17.3519,16.2099990845,16.2131,-0.00272296762148,-0.0688,-0.0567,-0.1255,-0.00424429388561,38.1149,16.7477,16.7825,16.58,45.2848,12.6213,23.978,1504877400
ELLI20170909,5.4926,85.8923,83.2300033569,80.3997,0.515293914892,1.0426,-3.7704,-2.7279,0.0125267326439,39.3402,97.5483,83.146,84.256,56.4965,52.6947,59.9301,1504877400
CDI20170909,0.1484,8.2992,8.19999980927,8.1508,0.331535102865,-0.071,0.2815,0.2105,-0.00865853678677,66.9539,7.1025,8.225,8.23,37.4548,0.0,27.7778,1504877400
KTOS20170909,2.057,13.7125,12.279999733,11.6555,0.303597342232,-0.0168,0.3139,0.2971,-0.00136807820564,46.4697,12.0787,12.684,13.168,34.6529,17.9104,47.7612,1504877400
DBVT20170909,2.7098,45.2674,43.8100013733,42.5576,0.462174836996,-0.2562,0.6223,0.366,-0.00584797972995,51.9944,41.228,43.9125,43.892,47.7977,33.6159,24.6705,1504877400
GPH.V20170909,0.016,0.066,0.0599999986589,0.05,0.624999916181,0.0001,-0.0003,-0.0002,0.00166666670392,51.5095,0.0592,0.058,0.058,32.592,100.0,66.6667,1504877400
BK20170909,3.0542,53.6531,50.4300003052,50.5989,-0.0553007972052,-0.2638,-0.1738,-0.4377,-0.00523101325409,33.3631,52.0683,52.126,51.102,47.1379,9.0909,8.9893,1504877400
RPI-UN.TO20170909,0.6422,29.7596,29.2000007629,29.1174,0.128621555496,-0.0248,0.1478,0.1229,-0.000849315046302,47.4431,29.2323,29.4385,29.516,61.043,11.4757,49.2986,1504877400
IFF20170909,7.7438,140.8209,141.830001831,133.0771,1.13031093663,0.5475,0.7528,1.3003,0.0038602551853,71.1414,135.2477,136.949,139.73,77.1882,93.3171,92.8935,1504877400
VAC20170909,9.5064,117.4047,112.080001831,107.8983,0.439882798016,0.1481,-0.2728,-0.1247,0.00132137756585,44.6425,115.5763,112.6515,114.29,53.3399,30.2325,45.3473,1504877400
IPAR20170909,2.5654,40.1252,39.8499984741,37.5598,0.89272568571,0.0908,0.3791,0.4699,0.00227854462928,63.6794,37.7313,38.8425,39.68,79.5559,87.755,90.1086,1504877400
RIGL20170909,0.4838,2.6029,2.52999997139,2.1191,0.849317840822,0.03,0.0,0.0301,0.011857707644,58.684,2.4967,2.361,2.506,81.8566,87.1795,76.5598,1504877400
COG20170909,3.5446,27.0048,25.9699993134,23.4602,0.708062775307,0.1601,0.3341,0.4942,0.00616480570786,58.2098,24.7628,25.2325,26.672,70.8313,60.606,78.8419,1504877400
CHKP20170909,6.8916,112.6128,112.629997253,105.7212,1.00249539344,0.432,0.4862,0.9181,0.00383556788187,62.9139,109.6117,109.167,111.196,63.7484,78.1211,78.2466,1504877400
WHLR20170909,1.4232,11.0064,11.0,9.5832,0.995503091625,0.1102,0.0198,0.13,0.0100181818182,65.5315,10.3901,10.2948,10.822,84.9967,95.9526,90.4508,1504877400
